symbol,last_updated,country,region,name,exchange,currency,data_source,industry,sector,market_cap,revenue,profit_margin,operating_margin,return_on_equity,return_on_assets,forward_pe,trailing_pe,price_to_sales,price_to_book,enterprise_value,employees,website,revenue_annual,operating_income,net_income,ebitda,gross_profit,fiscal_year_end,total_assets,total_debt,total_equity,cash,current_assets,current_liabilities,current_ratio
TNET,2025-03-21T10:54:12.104231,Belgium,Europe,"TriNet Group, Inc.",NYQ,USD,"investpy, Yahoo Finance",Staffing & Employment Services,Industrials,3905746688.0,4989000192.0,0.034679998,-0.010299999,2.35374,0.03968,14.6037035,22.991253,0.7828716,56.61163,4567742464.0,364300.0,https://www.trinet.com,5053000000.0,288000000.0,173000000.0,374000000.0,952000000.0,2024-12-31,4119000000.0,1022000000.0,,360000000.0,3180000000.0,2981000000.0,1.0667561221066757
CELGUSD,2025-03-21T10:54:13.476906,Switzerland,Europe,Celgene,Unknown,USD,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDCL,2025-03-21T10:54:13.619277,France,Europe,Medincell,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRGE,2025-03-21T10:54:12.478991,United Kingdom,Europe,Blackrock Europe,YHD,GBP,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
SBBd,2025-03-21T10:54:14.106581,Sweden,Europe,Samhallsbyggnadsbolaget I D,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMDG,2025-03-21T10:54:12.780114,Austria,Europe,Leverage Shares 2X Long AMD Dai,NGM,USD,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
VBSN,2025-03-21T10:54:14.471433,Switzerland,Europe,IVF Hartmann Holding AG,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VONN,2025-03-21T10:54:14.455432,Switzerland,Europe,Vontobel Holding,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBD,2025-03-21T10:54:13.556068,Ireland,Europe,Fbd Holdings,NMS,EUR,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
LNT,2025-03-21T10:54:13.476906,Germany,Europe,Alliant Energy Corporation,NMS,USD,"investpy, Yahoo Finance",Utilities - Regulated Electric,Utilities,16312776704.0,3980999936.0,0.17332001,-0.3125,0.10014,0.02645,19.674923,23.624535,4.097658,2.3290331,26848800768.0,2998.0,https://www.alliantenergy.com,3981000000.0,886000000.0,690000000.0,1797000000.0,1780000000.0,2024-12-31,22714000000.0,10406000000.0,,81000000.0,1184000000.0,2715000000.0,0.43609576427255986
DPWGnEUR,2025-03-21T10:54:14.992189,Switzerland,Europe,Deutsche Post,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N55,2025-03-21T10:54:15.007781,Sweden,Europe,News55,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNT,2025-03-21T10:54:13.996858,United Kingdom,Europe,Senstar Technologies Corporatio,NGM,USD,"investpy, Yahoo Finance",Security & Protection Services,Industrials,80885704.0,34455000.0,0.042519998,0.18802,0.03957,0.03383,,69.4,2.3475752,2.138016,62023656.0,136.0,https://senstar.com,32792000.0,-1265000.0,-1289000.0,-255000.0,18848000.0,2023-12-31,50266000.0,877000.0,,14806000.0,34339000.0,10064000.0,3.41206279809221
ALPJT,2025-03-21T10:54:15.545824,France,Europe,Poujoulat,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO1V,2025-03-21T10:54:15.498771,Finland,Europe,Marimekko Oyj,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABGV,2025-03-21T10:54:15.545824,Austria,Europe,Porr AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWG,2025-03-21T10:54:14.566114,United Kingdom,Europe,Multi Ways Holdings Limited,ASE,USD,"investpy, Yahoo Finance",Rental & Leasing Services,Industrials,9639036.0,35736000.0,0.185,0.03832,0.34370998,0.020399999,,1.2573913,0.26972902,0.4113798,33005928.0,92.0,https://www.multiways.com.sg,36016000.0,-3056000.0,1789000.0,4564000.0,8650000.0,2023-12-31,58001000.0,12766000.0,,7073000.0,52381000.0,31478000.0,1.6640510832962705
VNVsdb,2025-03-21T10:54:16.020457,Sweden,Europe,Vostok New Ventures,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLASb,2025-03-21T10:54:15.626834,Sweden,Europe,Clas Ohlson B,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALKKO,2025-03-21T10:54:15.972887,France,Europe,Kko Intl,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBGb,2025-03-21T10:54:16.381966,Sweden,Europe,VBG GROUP B,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMOTECb,2025-03-21T10:54:16.365953,Sweden,Europe,Scandinavian ChemoTech,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEDAL,2025-03-21T10:54:16.522908,France,Europe,Medasys,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QEC,2025-03-21T10:54:16.381966,Norway,Europe,Questerre Energy Corporation,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBA,2025-03-21T10:54:15.925887,Italy,Europe,Invesco DB Agriculture Fund,PCX,USD,"investpy, Yahoo Finance",Unknown,Unknown,742440000.0,,,,,,,11.359797,,1.5908687,,,,,,,,,,,,,,,,
IBMu,2025-03-21T10:54:17.592930,Belgium,Europe,IBM,Unknown,USD,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCIB,2025-03-21T10:54:17.608292,Norway,Europe,PCI Biotech,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0K34,2025-03-21T10:54:17.576895,United Kingdom,Europe,Monster Beverage,Unknown,USD,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSCOUSD,2025-03-21T10:54:17.623816,Switzerland,Europe,Cisco,Unknown,USD,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBKGn,2025-03-21T10:54:17.639047,Switzerland,Europe,Deutsche Bank AG,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCKa,2025-03-21T10:54:18.295933,Denmark,Europe,Rockwool Int. A,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLS,2025-03-21T10:54:17.608292,France,Europe,Valneva,NMS,EUR,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
GIS,2025-03-21T10:54:17.561242,Switzerland,Europe,"General Mills, Inc.",NYQ,USD,"investpy, Yahoo Finance",Packaged Foods,Consumer Defensive,31930615808.0,19644299264.0,0.13024999,0.16707,0.26834,0.07201,12.4063835,12.815384,1.6254393,3.4464211,45845987328.0,34000.0,https://www.generalmills.com,19857200000.0,3673100000.0,2496600000.0,4079000000.0,6932100000.0,2024-05-31,31469900000.0,13315100000.0,,418000000.0,4580900000.0,7033100000.0,0.6513344044589157
BBN,2025-03-21T10:54:17.576895,Switzerland,Europe,BlackRock Taxable Municipal Bon,NYQ,USD,"investpy, Yahoo Finance",Asset Management,Financial Services,1027609216.0,,0.0,0.0,,,,87.52631,,,,,https://www.blackrock.com/investing/products/240174/blackrock-build-america-bond-trust-fund,12774719.0,,12069221.0,,,2024-12-31,1565304322.0,504282960.0,,,,,
LINP,2025-03-21T10:54:18.751871,France,Europe,Finatis,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YGEN,2025-03-21T10:54:18.799117,United Kingdom,Europe,Yourgene Health,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBTLy,2025-03-21T10:54:19.647638,Germany,Europe,Mobil’nye Telesistemy ADR,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31L,2025-03-21T10:54:19.679512,Germany,Europe,Sylvania,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPBGn,2025-03-21T10:54:20.122952,Germany,Europe,Heliad,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YATO,2025-03-21T10:54:20.185524,Spain,Europe,Atom Hoteles,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VVL,2025-03-21T10:54:18.327497,Norway,Europe,Voss Veksel La,NMS,NOK,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
INTC,2025-03-21T10:54:18.343560,Belgium,Europe,Intel Corporation,NMS,USD,"investpy, Yahoo Finance",Semiconductors,Technology,103746789376.0,53100998656.0,-0.35321,-0.18548,-0.17891,-0.01233,24.701029,,1.9537635,1.0451015,138152804352.0,108900.0,https://www.intel.com,53101000000.0,-4708000000.0,-18756000000.0,1203000000.0,17345000000.0,2024-12-31,196485000000.0,50011000000.0,,8249000000.0,47324000000.0,35666000000.0,1.3268659227275277
AMSCA,2025-03-21T10:54:20.623310,Norway,Europe,American Shipping,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZORDIXb,2025-03-21T10:54:20.608217,Sweden,Europe,Zordix,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFG,2025-03-21T10:54:19.616582,Netherlands,Europe,Tetragon Financial Group Ltd,PNK,USD,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,691061000.0,,23872000.0,,,2020-12-31,2452799000.0,189657000.0,,103983000.0,,,
ALBKK,2025-03-21T10:54:21.112995,France,Europe,Baikowski,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALBDM,2025-03-21T10:54:21.002443,France,Europe,Bd Multimedia,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZILGn,2025-03-21T10:54:21.043570,Austria,Europe,Elringklinger AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MED6,2025-03-21T10:54:21.034571,France,Europe,Media 6,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITRN,2025-03-21T10:54:19.695514,Germany,Europe,Ituran Location and Control Ltd,NMS,USD,"investpy, Yahoo Finance",Scientific & Technical Instruments,Technology,734471680.0,336256992.0,0.15956001,0.2176,0.30442,0.1378,13.623615,13.674073,2.184257,3.9652023,668825472.0,2800.0,https://www.ituran.com,319978000.0,66322000.0,48137000.0,87369000.0,153161000.0,2023-12-31,318688000.0,8664000.0,,53434000.0,178539000.0,92464000.0,1.9309028378612216
STGN,2025-03-21T10:54:21.400206,Switzerland,Europe,57563,YHD,CHF,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,2025-03-21T10:54:21.559435,Germany,Europe,"Alaska Air Group, Inc.",NYQ,USD,"investpy, Yahoo Finance",Airlines,Industrials,6504672256.0,11735000064.0,0.03366,0.04527,0.093109995,0.03232,9.787037,17.15909,0.55429673,1.4883132,10422681600.0,30207.0,https://www.alaskaair.com,11735000000.0,915000000.0,395000000.0,1270000000.0,2118000000.0,2024-12-31,19768000000.0,6393000000.0,,1201000000.0,3760000000.0,6145000000.0,0.611879576891782
VNEsdb,2025-03-21T10:54:21.855121,Sweden,Europe,Veoneer SDR,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOURN,2025-03-21T10:54:21.871146,Sweden,Europe,Tourn International,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIW,2025-03-21T10:54:21.495824,Germany,Europe,"Highwoods Properties, Inc.",NYQ,USD,"investpy, Yahoo Finance",REIT - Office,Real Estate,3172497408.0,830019968.0,0.12319,0.25464,0.04239,0.02253,74.10257,30.74468,3.822194,1.3335794,6562260992.0,350.0,https://www.highwoods.com,825862000.0,212740000.0,102248000.0,550498000.0,553689000.0,2024-12-31,6029355000.0,3293559000.0,,22412000.0,512311000.0,304551000.0,1.6821845930566637
PRSNOK,2025-03-21T10:54:21.950725,Sweden,Europe,Prosafe,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEKB,2025-03-21T10:54:22.284318,Belgium,Europe,Bekaert,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCIB,2025-03-21T10:54:22.124693,United Kingdom,Europe,BMO Capital,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALDEV,2025-03-21T10:54:22.698417,France,Europe,Devernois,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDTG,2025-03-21T10:54:22.644411,Germany,Europe,Bertrandt AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RENA,2025-03-21T10:54:23.098310,France,Europe,Renault,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WARN,2025-03-21T10:54:23.052301,Switzerland,Europe,Warteck Invest Ltd,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITALsdb,2025-03-21T10:54:23.145975,Sweden,Europe,Italeaf,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOSE,2025-03-21T10:54:23.504801,Sweden,Europe,Bioservo Tech,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISCa,2025-03-21T10:54:22.329832,Germany,Europe,Discovery A,Unknown,EUR,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOX,2025-03-21T10:54:21.918668,France,Europe,Bioceres Crop Solutions Corp.,NMS,USD,"investpy, Yahoo Finance",Agricultural Inputs,Basic Materials,260551568.0,407732096.0,0.00368,0.0708,0.00617,0.02471,6.734375,215.5,0.6390264,0.8731767,561510656.0,,https://investors.biocerescrops.com/home/default.aspx,464828548.0,41524516.0,3243361.0,55455336.0,182430752.0,2024-06-30,850628347.0,270945903.0,,44473270.0,408668037.0,329505846.0,1.24024517914016
ARJOb,2025-03-21T10:54:23.947207,Sweden,Europe,Arjo,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYKOa,2025-03-21T10:54:23.915744,Sweden,Europe,Lyko,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAG,2025-03-21T10:54:22.755976,United Kingdom,Europe,A.G Barr,NMS,GBP,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
ALTRI,2025-03-21T10:54:24.461914,France,Europe,Trilogiq,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHGy,2025-03-21T10:54:24.368112,Germany,Europe,Koninklijke Philips ADR,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALEVA,2025-03-21T10:54:24.966450,Belgium,Europe,Evadix SA,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HVPEa,2025-03-21T10:54:24.982450,United Kingdom,Europe,HarbourVest Global,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIXU,2025-03-21T10:54:24.950400,Finland,Europe,Nixu Oyj,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIAH,2025-03-21T10:54:23.504801,Sweden,Europe,DIAMOND HOLDINGS INC,OEM,USD,"investpy, Yahoo Finance",Other Industrial Metals & Mining,Basic Materials,280537.0,,0.0,0.0,0.08392,-0.07324,,Infinity,,0.0035714284,192420.0,,,0.0,-388504.0,-388504.0,-388504.0,0.0,2020-10-31,1030071.0,103331.0,,21.0,21.0,238996.0,8.786757937371337e-05
PH,2025-03-21T10:54:23.978239,Germany,Europe,Parker-Hannifin Corporation,NYQ,USD,"investpy, Yahoo Finance",Specialty Industrial Machinery,Industrials,80442064896.0,19907747840.0,0.15866,0.20608,0.25852,0.08776,21.220108,25.772276,4.0407414,6.13192,89096216576.0,61120.0,https://investors.parker.com,19929606000.0,3812613000.0,2844215000.0,5028229000.0,7127790000.0,2024-06-30,29297842000.0,10560099000.0,,422027000.0,6798624000.0,7313309000.0,0.9296235124209848
TFFP,2025-03-21T10:54:24.588964,France,Europe,TF1,Unknown,EUR,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
GHP,2025-03-21T10:54:25.359066,Sweden,Europe,GHP Special Care,NMS,SEK,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
SLN,2025-03-21T10:54:25.438581,United Kingdom,Europe,Silence Therapeutics Plc - Amer,NGM,USD,"investpy, Yahoo Finance",Biotechnology,Healthcare,208260800.0,43258000.0,-1.04741,0.26517,-0.58083,-0.19243,-2.7205882,,4.8143883,1.303735,376977056.0,116.0,https://www.silence-therapeutics.com,43258000.0,-49582000.0,-45309000.0,-48989000.0,31448000.0,2024-12-31,202635000.0,117000.0,,121330000.0,187366000.0,16822000.0,11.13815241945072
GGBR4,2025-03-21T10:54:26.026684,Spain,Europe,GERDAU PN N1,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIPA,2025-03-21T10:54:26.420861,United Kingdom,Europe,Witan Pacific,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATOS,2025-03-21T10:54:25.979015,France,Europe,"Atossa Therapeutics, Inc.",NCM,USD,"investpy, Yahoo Finance",Biotechnology,Healthcare,90010616.0,,0.0,0.0,-0.31304002,-0.20346001,-2.6499999,,,1.2209897,15244797.0,12.0,https://www.atossatherapeutics.com,,,,,,2023-12-31,,,,,,,
ENDO,2025-03-21T10:54:25.963018,Sweden,Europe,ENDOCAN CORP,OEM,USD,"investpy, Yahoo Finance",Specialty Chemicals,Basic Materials,176381.0,,0.0,0.0,,,,,,-0.00058823527,955071.0,,https://www.omnicanna.com,,,,,,,,,,,,,
TUB,2025-03-21T10:54:26.357343,Belgium,Europe,Tubize-Fin,NMS,EUR,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
PHD,2025-03-21T10:54:26.152965,United Kingdom,Europe,Pioneer Floating Rate Trust Pio,NYQ,USD,"investpy, Yahoo Finance",Asset Management,Financial Services,116509680.0,18291296.0,0.91012,0.90551,0.13174,0.05256,,7.026119,6.369679,0.9111584,176352752.0,,,17250908.0,,16647329.0,,,2024-11-30,198904755.0,60000000.0,,158979.0,,,
MAIL,2025-03-21T10:54:26.169016,Italy,Europe,MailUp,YHD,EUR,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
SOF,2025-03-21T10:54:26.169016,Belgium,Europe,Amplify ETF Trust Amplify Samsu,PCX,USD,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
AKVA,2025-03-21T10:54:26.802725,Norway,Europe,ARKANOVA ENERGY COMPANY,OEM,USD,"investpy, Yahoo Finance",Oil & Gas E&P,Energy,135456.0,351312.0,0.0,-8.54736,,-0.5873,,,0.3855718,-0.00028571428,14910367.0,7.0,https://www.arkanovaenergy.com,,,,,,,,,,,,,
BFPy,2025-03-21T10:54:27.245879,Germany,Europe,BBVA Banco Frances ADR,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUART,2025-03-21T10:54:27.372574,Sweden,Europe,Quartiers Properties,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGGT,2025-03-21T10:54:27.419173,United Kingdom,Europe,Meggitt,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKEA,2025-03-21T10:54:27.656305,France,Europe,Mauna Kea Tech,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNAB,2025-03-21T10:54:27.593796,Belgium,Europe,National Bank of Belgium,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YNGt,2025-03-21T10:54:27.529689,United Kingdom,Europe,Young & Co’s Brewery,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THHG,2025-03-21T10:54:28.132356,France,Europe,Thermador,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSUG,2025-03-21T10:54:28.889595,Austria,Europe,WashTec AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBOYAb,2025-03-21T10:54:28.982775,Sweden,Europe,Oboya Horticulture,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOSJO,2025-03-21T10:54:28.905659,Sweden,Europe,Bosjo Fastigheter,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVC,2025-03-21T10:54:27.387574,France,Europe,18134,YHD,EUR,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
FFPP,2025-03-21T10:54:27.513689,Germany,Europe,Fast Finance Pay Corp.,PNK,USD,"investpy, Yahoo Finance",Software - Infrastructure,Technology,220275200.0,10433549.0,0.05447,-0.00892,0.082100004,0.03113,,,21.112202,30.18868,220338272.0,,https://ff24pay-corp.com,,,,,,,,,,,,,
A2,2025-03-21T10:54:29.469651,Italy,Europe,A2A,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOS,2025-03-21T10:54:30.052935,Spain,Europe,Biosearch,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POOLb,2025-03-21T10:54:29.958282,Sweden,Europe,Poolia B,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMXL,2025-03-21T10:54:29.927226,Spain,Europe,America Movil,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOTG,2025-03-21T10:54:30.068934,Switzerland,Europe,Hochtief AG,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OET,2025-03-21T10:54:28.998155,Norway,Europe,Okeanis Eco Tankers,NMS,NOK,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
PSG,2025-03-21T10:54:28.889595,Spain,Europe,Prosegur,YHD,EUR,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
PLED,2025-03-21T10:54:30.464827,Sweden,Europe,PledPharma,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEXAb,2025-03-21T10:54:30.937694,Sweden,Europe,PExA AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTXGn,2025-03-21T10:54:30.827118,Austria,Europe,MTU Aero,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOLONNOK,2025-03-21T10:54:30.953693,Sweden,Europe,Solon Eiendom,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POY1V,2025-03-21T10:54:31.015279,Finland,Europe,Poyry Oyj,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BE0944264663,2025-03-21T10:54:30.937694,Belgium,Europe,SCR Sibelco,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNO,2025-03-21T10:54:29.974282,Norway,Europe,United States Short Oil Fund,PCX,USD,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
PZC,2025-03-21T10:54:30.906169,United Kingdom,Europe,PZ Cussons,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDBr,2025-03-21T10:54:31.284009,Greece,Europe,N Varveris Moda Bagno SA,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVS,2025-03-21T10:54:31.347587,Italy,Europe,IVS Group SA,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTXS,2025-03-21T10:54:31.363588,Austria,Europe,Citrix Systems,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANNX,2025-03-21T10:54:31.363588,Sweden,Europe,Annexin Pharma,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEHTO,2025-03-21T10:54:31.394837,Finland,Europe,Lehto Group Oyj,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPLE6,2025-03-21T10:54:31.395358,Spain,Europe,COPEL PNB,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CUREX,2025-03-21T10:54:31.410166,Sweden,Europe,2cureX,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRGIn,2025-03-21T10:54:31.472728,Italy,Europe,Borgosesia,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCB,2025-03-21T10:54:31.631179,United Kingdom,Europe,McBride,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBXN,2025-03-21T10:54:31.647223,Switzerland,Europe,U Blox Holding AG,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATT,2025-03-21T10:54:31.663196,United Kingdom,Europe,Allianz Tech,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUPD,2025-03-21T10:54:31.678726,United Kingdom,Europe,Dragon-Ukrainian,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IFFE,2025-03-21T10:54:31.693865,Spain,Europe,Iffe Futura,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIX,2025-03-21T10:54:31.725409,Germany,Europe,Six Flags,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORBIT,2025-03-21T10:54:31.773474,Norway,Europe,Norbit,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFLY,2025-03-21T10:54:31.789437,Sweden,Europe,Firefly AB,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALBI,2025-03-21T10:54:31.961688,France,Europe,Gascogne,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEGR,2025-03-21T10:54:31.961688,United Kingdom,Europe,Active Energy,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC,2025-03-21T10:54:31.976900,United Kingdom,Europe,Dixons Carphone,Unknown,GBP,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABR,2025-03-21T10:54:32.039308,Denmark,Europe,Gabriel Holding,Unknown,DKK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLX,2025-03-21T10:54:32.039308,Austria,Europe,Hologic,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE,2025-03-21T10:54:32.070551,Sweden,Europe,Pfizer,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLINT,2025-03-21T10:54:32.116750,Portugal,Europe,Glintt,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
